kl_loss_gex,kl_loss_pex,recons_loss_gex,recons_loss_pex,cosine_loss_gex,cosine_loss_pex,adj_loss,spatial_loss,mutual_info_loss,oracle,oracle_self
4.846808510095002e-10,4.3110093272957783e-10,0.0005602053715847433,3.3435298973927274e-05,0.0010828091762959957,0.0010828091762959957,7.258403002197156e-06,0.09068121761083603,0.00028331411886028945,0.6205477538925249,0.6277535291623247
4.858793922757343e-10,4.328753744342606e-10,0.0005595232942141593,3.3041877031791955e-05,0.0010838685557246208,0.0010838685557246208,7.302675840037409e-06,0.09203442931175232,0.0002767344703897834,0.6214370314960099,0.6282574527586378
4.869300518350883e-10,4.3451764408786175e-10,0.0005619692383334041,3.3378095395164564e-05,0.0010856863809749484,0.0010856863809749484,7.354717126872856e-06,0.09138060361146927,0.00029327382799237967,0.6226335554568323,0.6294832772128556
4.880292281406184e-10,4.3625320023110703e-10,0.0005612999084405601,3.338184251333587e-05,0.001085418276488781,0.001085418276488781,7.228430604300229e-06,0.08798307180404663,0.00030337824136950076,0.6236781316129713,0.6304615268573739
4.890345350894165e-10,4.3776363090053394e-10,0.0005622560274787247,3.3440413972130045e-05,0.0010906718671321869,0.0010906718671321869,7.273477422131691e-06,0.09304030984640121,0.00027095837867818773,0.625242192076959,0.6316534144227376
4.900868044721562e-10,4.3927120274567244e-10,0.000559031730517745,3.354876025696285e-05,0.0010832706466317177,0.0010832706466317177,7.251356237247819e-06,0.09041793644428253,0.0002769396814983338,0.6269309297245665,0.6326082671221435
4.913389695104797e-10,4.4082476557960604e-10,0.0005569487693719566,3.32225754391402e-05,0.0010902797803282738,0.0010902798967435956,7.30880628907471e-06,0.09195061028003693,0.0002741997013799846,0.6287002849744412,0.6331543077027384
4.923627616726378e-10,4.41938180495427e-10,0.0005574784590862691,3.35905424435623e-05,0.0010885358788073063,0.0010885358788073063,7.2586763053550385e-06,0.08906669914722443,0.000274475576588884,0.6302071081326622,0.6335204133964623
4.930133523650682e-10,4.427596900224984e-10,0.0005606173654086888,3.359268157510087e-05,0.001085770665667951,0.001085770665667951,7.34257127987803e-06,0.0887504443526268,0.0002647247747518122,0.6313343486483067,0.6334712762771879
4.93438900850407e-10,4.4340783822427454e-10,0.0005590721848420799,3.3743457606760785e-05,0.0010799705050885677,0.0010799706215038896,7.298994205484632e-06,0.09021084010601044,0.00025182176614180207,0.6319473698322882,0.6336878321108074
4.937159570062022e-10,4.440343370770705e-10,0.0005571127403527498,3.343872231198475e-05,0.0010860506445169449,0.0010860506445169449,7.240750619530445e-06,0.08645366877317429,0.0002539284178055823,0.6322938951978733,0.6337582004016298
